Developer_ID,Developer_Name,Team,Experience_Years,Country,Repository,Language,Stars,Forks,Watchers,Open_Issues,Closed_Issues,Pull_Requests,Merged_PRs,Commit_Date,Commit_Time,Files_Changed,Lines_Added,Lines_Deleted,Coding_Hours,Bugs_Introduced,Bugs_Fixed,Code_Review_Time_Hours,Build_Status,CI_Failures,Weekend_Commit,Night_Commit,Sprint,Repo_Size_MB,License
D0129,Alex,Frontend,,India,Nova,,3068,262,3531,14,610,60,201,13/06/2023,25:61,19,4785,2491,0.3,13,11,46.2,FAIL,7,Yes,Yes,Sprint-2,147.6,GPL
D0607,Taylor,Backend,,USA,Forge,,2489,885,4606,176,215,165,10,27/11/2023,25:61,85,1906,1527,7.4,19,7,17.4,Success,6,Yes,Yes,Sprint-6,1666.6,GPL
D0231,Sam,Backend,,USA,Forge,,999999,912,5212,128,519,445,190,2025-05-03,25:61,53,1944,1360,8.6,19,29,39.9, ,4,Yes,No,Sprint-4,1181.2,Apache-2.0
D0084, ,Frontend,,USA,Forge,Java,-5,910,1503,105,241,118,443,08/02/2023,25:61,96,1241,737,2.2,30,30,34.8,Failed,2,No,Yes,Sprint-5,1735.3,
D0026, ,Platform,8.0,Germany,Forge, PYTHON,3678,347,791,74,566,376,153,2025-03-11,00:00,49,56,273,6.0,10,12,52.6,FAIL,8,Yes,Yes,Sprint-2,4684.8,Apache-2.0
D0432,Taylor,Frontend,,USA,Atlas,Java,1969,519,3885,18,845,14,388,15/06/2025,8PM,32,3278,2392,4.0,22,29,69.3,FAIL,8,No,Yes,Sprint-9,3285.4,
D0398,Taylor,Backend,11.5,Germany,Nova,TypeScript,999999,151,756,192,242,22,260,31/08/2023,25:61,9,66,1379,6.3,28,15,50.6,Failed,0,No,Yes,Sprint-9,2064.1,MIT
D0575, ,Frontend,,Germany,Nova,Rust,4071,36,1261,93,742,108,467,02/09/2024,25:61,16,3804,1858,7.6,17,30,36.2, ,3,Yes,Yes,Sprint-3,4108.6,Apache-2.0
D0652, ,Platform,13.6,USA,Forge,Go,999999,692,5249,27,989,251,13,2023-12-02,00:00,93,1544,2483,5.7,10,9,36.6, ,2,Yes,No,Sprint-10,2864.4,
D0347, ,Frontend,,Germany,Atlas,Rust,999999,652,643,98,926,98,493,19/03/2025,8PM,16,2744,1507,1.8,27,9,62.0,Success,1,Yes,Yes,Sprint-4,1619.4,GPL
D0309,Chris,AI,,India,Nova,Python,999999,909,2894,104,661,191,152,2023-06-18,00:00,9,1979,2297,5.7,30,6,30.2,FAIL,7,Yes,Yes,Sprint-3,4294.3,MIT
D0014,Taylor,AI,,Germany,Forge,TypeScript,999999,465,4827,20,127,112,403,14/05/2024,25:61,58,4705,1562,2.6,24,13,5.5,Success,6,No,No,Sprint-10,4946.3,Apache-2.0
D0590,Sam,DevOps,,USA,Forge,Java,999999,223,5033,34,131,337,95,2024-06-12,00:00,99,2609,1190,2.7,26,29,36.3,Success,7,Yes,Yes,Sprint-3,1574.4,GPL
D0320,Sam,Platform,14.2,USA,Forge,Java,-5,707,105,105,361,94,356,2025-01-05,00:00,75,4600,1539,1.3,26,21,27.7,Success,4,No,Yes,Sprint-12,1269.8,GPL
D0358,Taylor,DevOps,13.0,India,Atlas,python,999999,563,4816,126,685,231,116,20/06/2023,8PM,43,3719,2184,2.8,11,7,66.6,Success,9,Yes,Yes,Sprint-9,4469.5,
D0604,Chris,Backend,3.8,USA,Atlas,Python,-5,754,4930,67,898,285,51,08/07/2024,25:61,88,1762,1431,3.7,13,18,9.3, ,1,Yes,Yes,Sprint-5,4343.3,MIT
D0231, ,Platform,,India,Forge,Rust,4262,25,1736,128,387,103,107,2023-03-08,25:61,15,2121,2231,2.4,5,3,7.2, ,0,Yes,No,Sprint-5,2990.8,Apache-2.0
D0605,Chris,DevOps,,India,Atlas, PYTHON,927,665,3090,135,851,277,38,2024-06-17,00:00,28,2387,599,7.3,2,27,50.2,Failed,5,Yes,Yes,Sprint-8,3582.0,GPL
D0419,Chris,Backend,12.8,Germany,Atlas,python,4733,589,2496,130,685,169,330,10/05/2023,25:61,95,4866,1334,7.1,3,8,18.8,Success,7,Yes,Yes,Sprint-6,2500.4,Apache-2.0
D0657, ,AI,,India,Nova,Rust,-5,63,5132,50,671,311,102,2023-02-18,00:00,17,1901,1570,4.9,4,3,57.0,Failed,6,Yes,No,Sprint-4,2689.5,
D0427,Taylor,Platform,,USA,Forge,Java,-5,155,142,57,920,154,80,2023-06-15,8PM,84,2992,1238,5.2,12,19,46.7, ,5,Yes,No,Sprint-6,1555.4,
D0565,Sam,Backend,,Germany,Forge,Java,3979,627,4058,35,942,139,378,02/09/2023,25:61,42,2498,654,0.2,4,5,14.9,Failed,10,Yes,Yes,Sprint-9,510.4,
D0195,Alex,AI,,USA,Forge,Go,-5,485,2681,0,838,24,301,2023-12-12,00:00,76,4739,1533,8.2,20,4,45.0,FAIL,8,No,Yes,Sprint-9,1272.9,
D0253,Taylor,DevOps,2.3,Germany,Nova,Go,207,746,3470,44,857,345,180,2024-04-19,00:00,39,3806,1680,6.8,21,24,38.3,Success,6,No,No,Sprint-11,3516.1,MIT
D0358,Alex,Frontend,,Germany,Forge,Java,-5,597,2736,84,33,350,76,2023-07-23,00:00,45,1709,131,2.0,13,11,64.0,Failed,7,Yes,Yes,Sprint-11,4104.8,Apache-2.0
D0179, ,Frontend,12.2,USA,Forge,pyhton,999999,335,5612,158,384,159,165,2023-05-01,00:00,11,3062,2387,9.6,14,7,39.9,FAIL,7,Yes,No,Sprint-9,1836.2,MIT
D0678,Alex,Platform,,USA,Forge,,-5,386,5212,86,479,197,293,2024-12-18,00:00,50,2568,1245,5.5,1,29,66.4,FAIL,4,No,No,Sprint-1,4738.0,GPL
D0612,Taylor,Backend,,Germany,Nova,TypeScript,1367,625,2805,132,728,250,214,03/04/2023,25:61,27,3279,632,11.6,17,27,71.5, ,10,No,Yes,Sprint-8,889.4,
D0576,Sam,Platform,,Germany,Forge,Rust,999999,667,4644,113,671,57,448,2024-08-13,00:00,89,1297,2179,10.6,29,18,14.0,Failed,3,No,Yes,Sprint-5,1161.7,Apache-2.0
D0625,Taylor,Frontend,,India,Nova,pyhton,999999,663,1987,76,494,204,276,03/10/2024,00:00,75,852,2018,12.2,1,13,65.7,Failed,9,No,Yes,Sprint-5,4555.3,MIT
D0385, ,Platform,,USA,Forge, PYTHON,999999,502,3129,8,425,120,110,2023-08-09,8PM,5,2075,1351,13.0,17,5,29.2,Success,1,No,Yes,Sprint-8,1975.4,GPL
D0196,Sam,Platform,,India,Atlas, PYTHON,-5,374,1051,51,612,161,28,17/09/2023,25:61,27,2400,1377,3.3,14,20,66.3,Success,5,No,No,Sprint-7,3499.3,GPL
D0691,Chris,Platform,14.3,Germany,Forge,Python,999999,750,1945,123,459,293,349,2023-11-29,8PM,83,3548,2290,5.8,5,4,67.0,Success,2,No,No,Sprint-7,321.9,
D0324,Sam,Platform,,Germany,Nova,python,999999,123,1262,152,155,406,426,2023-10-26,25:61,47,1717,2523,11.1,29,25,58.0,Failed,4,No,Yes,Sprint-12,155.1,MIT
D0205,Taylor,Platform,8.3,Germany,Nova, PYTHON,418,47,5093,172,692,51,121,30/03/2023,8PM,43,3074,1828,9.5,6,13,60.5,Failed,6,No,Yes,Sprint-11,3235.2,Apache-2.0
D0553, ,Platform,,USA,Forge,Java,999999,453,4825,166,396,121,289,12/02/2025,25:61,88,2923,1067,4.5,22,22,49.1,FAIL,2,Yes,Yes,Sprint-4,763.1,MIT
D0102,Chris,DevOps,,India,Forge,TypeScript,-5,819,4689,168,223,302,217,01/11/2023,25:61,36,1756,2647,3.3,17,21,27.5,Success,8,Yes,Yes,Sprint-8,4246.4,MIT
D0214, ,Frontend,0.6,Germany,Atlas,Rust,-5,514,3558,100,254,386,97,22/09/2023,8PM,35,4424,1604,3.6,3,6,15.9,Success,8,No,No,Sprint-4,4951.3,GPL
D0617, ,AI,1.4,India,Nova,Go,-5,864,1240,158,611,209,366,2024-06-21,8PM,60,1756,444,9.9,14,18,59.6,Failed,10,No,Yes,Sprint-8,1511.3,GPL
D0496,Sam,AI,7.2,Germany,Forge, PYTHON,1863,364,2682,183,141,198,388,2023-01-14,8PM,22,500,2654,2.2,26,27,56.4,Success,2,No,Yes,Sprint-2,3737.0,GPL
D0227,Taylor,Platform,,India,Nova,python,999999,828,4357,78,228,18,329,2024-09-17,25:61,44,1323,809,13.3,1,24,32.3, ,7,No,No,Sprint-12,558.8,GPL
D0413,Chris,Platform,,India,Forge,TypeScript,-5,214,5217,111,719,114,367,21/12/2023,25:61,66,4367,2651,13.9,29,18,63.1,Failed,8,Yes,Yes,Sprint-9,4950.3,
D0125,Taylor,Platform,,USA,Forge,Java,765,532,1910,36,363,338,63,23/07/2023,8PM,68,2054,2185,11.7,12,27,70.0,FAIL,4,Yes,Yes,Sprint-2,86.4,MIT
D0596,Sam,DevOps,,Germany,Nova,TypeScript,-5,364,559,80,564,258,361,2024-05-10,8PM,88,4524,2806,5.5,22,22,42.6, ,10,Yes,No,Sprint-11,4616.1,GPL
D0368, ,AI,3.6,India,Forge,Go,-5,462,567,30,605,296,100,2025-05-25,25:61,26,2805,485,3.7,13,1,68.5,Failed,2,Yes,No,Sprint-8,3620.8,GPL
D0353, ,Platform,3.9,USA,Forge,python,676,53,3100,106,322,225,52,13/06/2024,8PM,50,627,2158,4.4,25,10,22.6,Failed,6,No,Yes,Sprint-4,1044.5,
D0036,Chris,DevOps,,India,Forge,TypeScript,999999,458,2870,88,224,394,178,2025-03-31,25:61,66,2968,1856,8.5,11,11,69.8,Failed,8,No,Yes,Sprint-11,577.0,Apache-2.0
D0125,Chris,AI,4.6,India,Nova, PYTHON,-5,1000,4602,38,407,449,42,13/01/2025,25:61,25,2307,366,11.0,2,19,22.4,FAIL,4,Yes,No,Sprint-11,1732.1,Apache-2.0
D0684, ,Backend,,USA,Atlas,TypeScript,999999,387,3071,17,684,135,89,21/02/2025,25:61,73,4427,1394,1.7,3,30,41.8,Failed,3,Yes,No,Sprint-1,1854.5,
D0512, ,DevOps,,India,Nova,Java,-5,112,1225,60,235,334,482,2023-11-26,00:00,14,4722,228,2.4,2,27,49.2, ,0,Yes,No,Sprint-1,3440.4,MIT
D0340,Alex,Backend,9.3,India,Nova,Python,999999,655,3975,52,360,190,371,2023-08-03,8PM,20,4640,371,13.2,15,18,33.5, ,6,No,Yes,Sprint-12,3292.3,
D0484, ,Frontend,,India,Forge, PYTHON,2989,731,5579,34,238,32,57,08/01/2024,8PM,66,4147,1745,4.3,0,0,37.1,Success,7,Yes,No,Sprint-9,201.4,GPL
D0573,Sam,DevOps,3.4,India,Atlas,pyhton,999999,951,3416,46,111,234,310,30/10/2023,8PM,55,4827,1687,5.7,14,20,63.1,Success,5,Yes,Yes,Sprint-7,4158.4,GPL
D0147,Sam,Frontend,,India,Nova,pyhton,999999,981,1261,38,489,99,365,27/08/2023,00:00,99,4822,938,9.9,9,12,2.5,Success,2,No,No,Sprint-3,4344.5,Apache-2.0
D0192,Alex,AI,3.6,India,Atlas,TypeScript,999999,315,4641,153,541,167,341,2023-01-19,8PM,65,3066,2535,3.6,29,22,37.5,FAIL,2,No,Yes,Sprint-4,810.3,Apache-2.0
D0582, ,Platform,,India,Atlas,Go,999999,401,2405,121,146,468,310,2024-10-23,8PM,39,380,1775,8.2,30,15,13.2,FAIL,9,No,Yes,Sprint-2,2979.6,MIT
D0470, ,Platform,14.4,Germany,Atlas,Python,4805,498,3353,167,250,179,341,2023-03-07,00:00,16,4600,1257,5.0,7,25,40.5, ,9,Yes,No,Sprint-7,3429.7,Apache-2.0
D0358,Sam,Frontend,,USA,Atlas,Python,-5,468,236,26,170,167,124,04/10/2024,8PM,35,3441,1,2.7,12,17,49.3,FAIL,4,No,No,Sprint-5,3308.3,MIT
D0212, ,Backend,,India,Nova,TypeScript,1764,322,4926,147,771,131,79,2023-10-24,00:00,56,2844,1668,3.0,30,21,4.0,Failed,9,No,Yes,Sprint-1,611.7,MIT
D0554, ,DevOps,,USA,Nova, PYTHON,2480,338,5687,25,410,391,269,2023-11-08,25:61,18,796,476,9.4,21,30,57.2, ,3,Yes,Yes,Sprint-8,4684.6,GPL
D0162,Chris,Backend,,India,Forge,pyhton,999999,426,4111,71,179,338,197,2023-01-09,25:61,25,1191,1021,9.2,26,4,20.4, ,3,Yes,Yes,Sprint-9,2641.8,GPL
D0538,Alex,Frontend,,India,Nova,python,999999,519,4895,17,100,495,184,2024-01-19,25:61,15,781,323,12.7,22,16,31.6,Success,1,Yes,Yes,Sprint-12,2275.0,Apache-2.0
D0268,Alex,DevOps,,Germany,Atlas,,999999,685,1976,101,568,44,20,05/02/2025,8PM,41,3154,1732,0.8,15,8,30.0,FAIL,10,Yes,Yes,Sprint-8,4076.6,Apache-2.0
D0679,Sam,Frontend,7.5,Germany,Forge,TypeScript,999999,314,3844,98,81,493,227,18/11/2024,8PM,88,3142,2041,1.3,17,5,26.9,Failed,4,Yes,Yes,Sprint-3,2094.3,
D0508,Taylor,Platform,11.0,Germany,Nova,Python,4790,683,5107,191,63,53,157,22/06/2023,8PM,85,597,136,12.0,2,18,25.3,Failed,1,No,Yes,Sprint-9,3234.5,Apache-2.0
D0319,Taylor,DevOps,14.5,USA,Nova,Python,999999,5,2008,168,408,378,339,2023-10-27,00:00,55,133,576,12.5,22,9,53.3, ,7,No,No,Sprint-8,3020.6,
D0248,Taylor,Platform,,USA,Forge,Go,-5,895,3689,149,237,378,34,12/04/2023,8PM,36,4804,2589,1.2,13,20,63.1,FAIL,0,Yes,Yes,Sprint-8,4096.4,Apache-2.0
D0536,Alex,Backend,,Germany,Forge,python,4082,469,1010,82,632,246,340,17/09/2023,8PM,43,193,1654,9.4,0,23,41.6,FAIL,3,Yes,No,Sprint-9,1236.4,MIT
D0468,Taylor,DevOps,14.3,Germany,Atlas, PYTHON,-5,240,336,130,390,345,287,2023-07-10,8PM,48,1887,515,11.4,20,25,19.1,Failed,6,No,No,Sprint-1,2960.2,Apache-2.0
D0036, ,Frontend,,USA,Atlas,,2111,726,3230,48,198,186,1,2025-05-17,8PM,72,418,764,12.9,1,19,27.7,Failed,9,Yes,Yes,Sprint-10,79.6,MIT
D0006,Chris,DevOps,3.8,USA,Forge,,999999,192,4864,30,507,237,404,2023-06-16,00:00,24,4558,2282,9.0,29,21,51.3,FAIL,7,No,No,Sprint-2,4520.0,
D0001,Chris,Backend,,India,Atlas, PYTHON,999999,742,493,107,106,416,73,2024-03-31,25:61,86,3740,2249,9.3,7,27,23.6,FAIL,5,No,No,Sprint-6,4001.5,Apache-2.0
D0562,Taylor,AI,0.6,Germany,Nova,Python,2553,686,3226,70,272,96,173,25/05/2024,8PM,69,3023,2162,0.3,27,10,67.7,Failed,4,No,No,Sprint-3,2375.6,Apache-2.0
D0497,Taylor,DevOps,5.9,India,Atlas,TypeScript,-5,962,5334,158,913,61,183,12/05/2024,8PM,71,2479,1942,3.8,15,1,32.5,Success,1,No,Yes,Sprint-6,4596.5,Apache-2.0
D0012,Sam,Backend,13.7,USA,Forge,pyhton,999999,300,271,4,238,465,231,21/11/2024,00:00,97,3172,2890,4.1,6,3,56.7,Success,6,Yes,No,Sprint-6,4289.2,
D0359,Chris,AI,8.0,Germany,Nova,Go,-5,382,1367,188,969,297,316,17/09/2024,8PM,48,422,1854,1.5,11,30,35.0, ,2,Yes,Yes,Sprint-12,4503.5,
D0320, ,Backend,,USA,Nova,Java,999999,32,4863,124,722,208,390,2025-01-26,25:61,72,4191,2837,0.8,1,14,5.4,Failed,8,No,No,Sprint-12,1438.0,GPL
D0207,Taylor,Frontend,,India,Atlas,pyhton,1358,902,905,102,126,133,134,2023-01-26,25:61,79,1707,22,11.1,4,11,32.4,Failed,7,No,No,Sprint-1,2819.6,
D0003, ,Backend,,India,Atlas,Go,274,643,3443,75,405,69,121,2025-02-19,25:61,72,3095,1226,3.7,21,23,46.6,Failed,3,Yes,Yes,Sprint-6,1781.2,MIT
D0532, ,Frontend,,Germany,Atlas,Go,999999,208,4965,107,142,137,292,2023-12-20,25:61,53,3229,1752,2.1,13,4,13.5,Success,2,No,No,Sprint-8,4904.1,GPL
D0270,Taylor,DevOps,,Germany,Atlas, PYTHON,1820,746,3774,195,762,242,18,2024-06-09,8PM,65,553,1342,11.8,28,16,10.7, ,10,Yes,No,Sprint-8,2904.4,Apache-2.0
D0058,Chris,Backend,3.9,Germany,Atlas,,999999,46,1704,80,76,84,242,04/06/2024,8PM,51,997,2775,2.9,0,7,52.9, ,1,No,Yes,Sprint-7,3727.0,Apache-2.0
D0064,Chris,Frontend,9.0,India,Nova,Java,4628,120,1479,50,492,18,483,2023-12-18,8PM,80,4257,1116,3.5,29,1,64.0,Success,1,No,Yes,Sprint-1,4068.2,MIT
D0689,Taylor,Backend,,Germany,Nova,Java,1946,66,1334,180,735,182,50,29/11/2023,25:61,21,4143,1629,8.3,25,24,50.0,Success,2,Yes,Yes,Sprint-4,206.3,GPL
D0099,Sam,Backend,14.4,India,Atlas,,999999,609,1792,0,232,402,236,2023-09-09,00:00,29,1305,2903,4.0,25,29,24.8,Failed,0,No,No,Sprint-7,4525.4,Apache-2.0
D0191,Chris,AI,,Germany,Nova, PYTHON,3537,837,1613,86,936,136,19,05/04/2024,00:00,46,3381,1037,13.6,3,8,23.7,FAIL,9,No,Yes,Sprint-7,2954.4,GPL
D0554,Chris,AI,7.9,India,Forge,python,3086,445,3385,85,223,48,342,09/06/2023,25:61,27,435,763,12.9,26,16,68.2,Success,7,Yes,Yes,Sprint-3,1781.4,MIT
D0539,Sam,AI,,India,Forge,pyhton,-5,600,314,5,360,296,165,2025-01-27,00:00,29,318,1955,2.9,18,9,12.3,FAIL,0,No,No,Sprint-6,1496.1,
D0682,Taylor,AI,12.8,USA,Nova,Go,999999,563,3981,90,999,465,16,2025-04-04,8PM,9,2425,1606,1.9,29,30,45.2, ,2,No,No,Sprint-5,158.8,
D0100,Alex,DevOps,,Germany,Nova,Python,-5,436,5233,84,34,324,58,2024-10-24,8PM,94,4018,2729,13.5,8,25,10.8,Success,4,Yes,Yes,Sprint-1,29.4,Apache-2.0
D0082,Chris,AI,10.9,India,Atlas,,4726,324,3880,55,974,464,276,07/10/2024,00:00,63,2109,1805,0.5,14,28,11.7,Success,4,Yes,Yes,Sprint-6,561.1,
D0364,Taylor,AI,6.5,USA,Forge,pyhton,999999,574,318,19,939,281,397,04/05/2023,8PM,69,925,1616,9.9,28,22,58.9,Success,4,Yes,Yes,Sprint-1,103.2,GPL
D0518,Taylor,DevOps,,USA,Atlas,pyhton,-5,996,1857,86,774,183,142,2025-03-14,25:61,37,3963,683,12.9,15,30,68.1, ,2,No,No,Sprint-7,4977.9,GPL
D0479,Alex,Backend,,Germany,Forge,Rust,-5,222,1843,79,312,377,478,14/07/2024,00:00,63,4221,827,6.5,29,18,15.6,Success,9,No,No,Sprint-4,2777.3,GPL
D0700,Chris,Platform,3.6,India,Forge,pyhton,1768,630,2017,125,358,375,95,11/07/2023,25:61,10,2712,297,10.4,29,2,61.3, ,2,No,No,Sprint-12,4508.7,GPL
D0163, ,Frontend,12.3,USA,Atlas,Java,239,845,687,195,251,197,270,19/10/2024,00:00,25,1016,460,5.7,9,12,13.8,Success,9,Yes,No,Sprint-2,1512.1,Apache-2.0
D0515,Alex,Platform,3.8,India,Forge,Python,999999,816,1908,106,942,341,319,2024-12-19,8PM,10,3328,395,12.4,17,30,69.3, ,6,No,Yes,Sprint-2,2694.5,
D0556,Sam,Backend,,USA,Nova,Rust,2448,811,1181,141,502,361,280,2024-01-31,8PM,25,513,549,2.0,21,1,65.2,Success,4,No,No,Sprint-11,3171.0,MIT
D0439,Sam,DevOps,,Germany,Nova,Go,-5,684,494,55,833,376,487,13/01/2024,8PM,68,4968,1176,0.3,27,15,49.6,FAIL,7,Yes,Yes,Sprint-4,2201.0,GPL
D0084,Alex,Backend,12.4,USA,Nova,,999999,720,1423,44,458,469,300,2024-03-17,8PM,100,3562,2354,6.6,25,22,24.5, ,0,No,Yes,Sprint-8,4002.4,
D0438,Chris,AI,,Germany,Atlas,Go,659,472,947,191,787,101,307,2025-01-20,00:00,96,2680,1316,10.1,12,8,19.1,Failed,8,Yes,Yes,Sprint-6,683.0,Apache-2.0
D0407,Taylor,Backend,,Germany,Nova,Python,954,250,4582,137,635,109,434,2025-04-28,8PM,66,4711,1538,3.1,22,22,65.7,Failed,10,Yes,No,Sprint-9,449.2,GPL
D0045, ,Backend,10.9,Germany,Forge,TypeScript,4753,59,4212,38,883,16,27,07/01/2024,25:61,75,3094,1463,9.9,21,10,49.6,Success,0,Yes,Yes,Sprint-6,1270.4,Apache-2.0
D0545,Chris,Platform,,Germany,Nova, PYTHON,999999,154,2577,149,113,381,350,2023-01-16,00:00,9,2235,1776,5.7,2,23,61.8, ,7,No,Yes,Sprint-2,381.5,GPL
D0442,Sam,Platform,1.5,USA,Forge,Java,3187,504,3456,34,281,246,500,2023-06-10,8PM,58,25,1463,1.5,1,28,39.3,FAIL,6,Yes,Yes,Sprint-9,3401.3,
D0099,Sam,Frontend,,India,Nova,Java,-5,665,482,33,191,300,197,2023-02-27,8PM,7,1551,798,8.2,16,28,2.0, ,10,Yes,No,Sprint-1,1641.3,MIT
D0278,Taylor,Backend,7.2,Germany,Nova,pyhton,999999,869,4324,116,138,415,441,2024-06-22,25:61,61,1848,1307,8.1,0,28,62.2, ,1,No,Yes,Sprint-4,3761.3,
D0123,Chris,Backend,,India,Atlas,Java,999999,204,3927,159,240,9,257,23/07/2024,25:61,9,4647,2791,12.6,26,9,62.2,FAIL,3,Yes,No,Sprint-11,1204.0,GPL
D0084,Taylor,Frontend,,USA,Forge,TypeScript,-5,545,4060,93,888,363,185,2025-05-18,00:00,96,657,2466,4.6,5,5,49.1, ,10,Yes,No,Sprint-10,3110.4,
D0622, ,AI,7.4,Germany,Atlas,Python,999999,595,1779,115,440,438,430,02/07/2023,8PM,50,4032,2329,13.6,22,17,55.1,Success,6,Yes,Yes,Sprint-3,1607.3,GPL
D0273,Alex,AI,,India,Atlas,Python,-5,190,5308,77,856,393,433,03/10/2024,25:61,48,3412,2484,3.7,19,20,52.4,Success,1,No,No,Sprint-1,4550.1,MIT
D0480,Chris,DevOps,14.5,USA,Nova, PYTHON,999999,353,4735,141,35,223,20,2023-06-22,25:61,78,3591,1281,8.4,9,27,38.8,Success,4,No,Yes,Sprint-5,715.0,
D0266,Chris,Frontend,8.9,India,Nova, PYTHON,1509,810,5578,200,768,208,286,2024-04-30,8PM,22,3842,1490,13.9,6,24,22.3, ,1,Yes,No,Sprint-12,575.4,
D0242,Taylor,Frontend,,Germany,Atlas,Python,-5,26,2830,122,630,13,397,08/04/2025,25:61,18,822,2088,5.7,16,1,21.2,Failed,1,Yes,Yes,Sprint-1,1399.1,MIT
D0087,Sam,AI,6.8,USA,Forge,pyhton,1460,470,3534,148,77,92,174,26/06/2023,00:00,54,504,1460,7.3,0,18,16.9,Success,7,Yes,No,Sprint-1,2507.8,GPL
D0421,Sam,Platform,,USA,Nova,TypeScript,-5,702,1241,119,335,494,481,19/07/2024,8PM,43,4076,1943,11.2,5,15,47.1, ,0,Yes,No,Sprint-11,3404.9,MIT
D0470, ,Platform,,Germany,Atlas,,3694,670,1119,122,589,194,311,02/04/2024,00:00,13,3061,686,4.2,16,15,26.1,Success,10,No,Yes,Sprint-3,2533.0,MIT
D0207,Sam,Backend,5.7,USA,Nova,Rust,3545,176,502,121,847,355,232,05/05/2024,25:61,54,3807,2208,5.5,14,0,23.5,Success,5,No,Yes,Sprint-3,247.7,
D0167,Alex,Backend,,Germany,Forge,pyhton,999999,245,3672,116,538,242,269,2024-05-04,00:00,82,4392,2185,3.8,24,24,56.3,FAIL,6,Yes,Yes,Sprint-9,3914.2,MIT
D0173,Taylor,Frontend,,India,Forge,pyhton,-5,501,5437,163,513,13,292,2025-06-07,00:00,51,218,26,6.7,19,24,29.8,Failed,3,No,No,Sprint-5,1032.8,Apache-2.0
D0494, ,Platform,,USA,Nova,,999999,528,5260,43,539,250,479,2024-08-13,25:61,99,4214,2904,4.3,22,3,41.0, ,1,Yes,No,Sprint-4,4455.0,MIT
D0501,Chris,AI,7.5,USA,Atlas,TypeScript,999999,670,4385,141,29,68,195,2024-05-10,8PM,11,3801,1025,2.3,27,5,9.3, ,4,Yes,Yes,Sprint-3,3812.6,MIT
D0378, ,Backend,,USA,Atlas, PYTHON,999999,453,3226,18,227,333,148,22/05/2023,8PM,86,1172,2507,13.4,4,11,22.2,Failed,1,Yes,Yes,Sprint-3,2352.4,MIT
D0464,Sam,Backend,5.0,USA,Forge,Python,3177,723,3051,71,936,203,314,12/01/2023,8PM,43,156,2769,5.6,12,1,21.6,Success,0,Yes,Yes,Sprint-3,4607.5,Apache-2.0
D0223,Taylor,DevOps,3.8,USA,Forge,Rust,-5,377,1721,1,512,431,362,2024-01-15,8PM,28,1081,1845,4.5,17,8,24.0,Failed,6,Yes,Yes,Sprint-6,357.1,GPL
D0602,Sam,Backend,,Germany,Forge,Python,-5,242,3817,129,590,242,173,2024-02-05,25:61,44,179,313,10.9,2,21,62.9, ,6,No,No,Sprint-2,1640.4,MIT
D0528, ,Platform,,India,Forge,Rust,999999,741,4764,130,916,67,229,11/06/2023,8PM,37,2508,262,6.3,14,9,65.6,Success,2,No,Yes,Sprint-12,184.6,
D0054,Alex,Backend,8.3,Germany,Atlas,,-5,263,717,79,978,25,136,2023-01-10,00:00,7,3436,1847,12.8,13,26,66.4,Success,8,Yes,Yes,Sprint-12,2224.0,
D0281,Sam,Platform,,India,Atlas, PYTHON,999999,615,4333,155,56,100,308,2025-05-16,00:00,35,4806,2815,2.3,8,13,54.9,FAIL,6,Yes,No,Sprint-9,484.6,
D0453,Taylor,Backend,,India,Atlas,Python,999999,835,131,20,449,339,179,2024-07-28,25:61,37,4044,40,1.5,29,24,33.9,FAIL,8,Yes,Yes,Sprint-1,2345.9,MIT
D0080,Chris,AI,,USA,Forge,Python,-5,17,1218,129,536,350,429,2023-07-07,8PM,47,1720,1236,3.9,15,30,1.7, ,5,No,Yes,Sprint-3,3477.6,
D0538,Alex,Platform,,USA,Atlas,Go,1593,198,3902,1,843,208,109,2024-08-16,00:00,71,1371,1697,13.5,16,27,69.7, ,9,No,No,Sprint-4,2117.0,Apache-2.0
D0605,Alex,Platform,,USA,Atlas,TypeScript,-5,319,3817,154,507,122,333,2024-10-05,25:61,10,2843,958,9.4,7,21,43.9, ,8,Yes,Yes,Sprint-9,355.5,
D0229,Taylor,Backend,14.8,USA,Forge,Java,999999,532,614,80,603,413,374,11/05/2024,00:00,32,2211,1378,1.0,17,0,65.3, ,2,No,Yes,Sprint-2,1188.4,MIT
D0344, ,Backend,,USA,Forge,Python,2818,420,3965,7,748,21,201,2025-05-09,8PM,68,3517,2318,10.0,0,0,43.6,Success,2,Yes,No,Sprint-1,1336.0,
D0655,Alex,Backend,0.1,India,Forge,Python,-5,867,56,0,264,452,484,2023-10-16,25:61,61,1093,2663,5.3,26,10,29.6,Failed,7,No,No,Sprint-8,2153.3,MIT
D0696,Taylor,Frontend,6.6,Germany,Atlas,pyhton,2432,689,1020,80,178,87,137,2024-02-07,00:00,58,2076,2323,13.9,28,22,71.7,Success,8,Yes,No,Sprint-9,4536.2,MIT
D0389, ,Backend,,Germany,Nova, PYTHON,-5,769,1954,108,662,172,138,13/10/2023,8PM,94,804,404,1.4,28,12,41.2, ,10,No,Yes,Sprint-8,4304.2,MIT
D0084, ,Frontend,,USA,Atlas,Java,3900,382,1518,147,986,290,216,11/01/2024,8PM,21,985,2124,8.3,0,16,52.6,FAIL,7,No,Yes,Sprint-9,1989.4,MIT
